station,date,heure,jour_semaine,est_weekend,meteo,affluence
VICTOR HUGO,2023-01-07,14,5,1,0,435
VICTOR HUGO,2023-01-07,15,5,1,0,566
VICTOR HUGO,2023-01-07,16,5,1,0,419
VICTOR HUGO,2023-01-07,17,5,1,0,364
VICTOR HUGO,2023-01-07,18,5,1,0,183
VICTOR HUGO,2023-01-07,19,5,1,0,103
VICTOR HUGO,2023-01-07,20,5,1,0,42
VICTOR HUGO,2023-01-07,21,5,1,0,12
VICTOR HUGO,2023-01-07,22,5,1,0,3
VICTOR HUGO,2023-01-07,23,5,1,0,0
VICTOR HUGO,2023-01-08,0,6,1,1,0
VICTOR HUGO,2023-01-08,1,6,1,1,0
VICTOR HUGO,2023-01-08,2,6,1,1,0
VICTOR HUGO,2023-01-08,3,6,1,1,0
VICTOR HUGO,2023-01-08,4,6,1,1,0
VICTOR HUGO,2023-01-08,5,6,1,1,0
VICTOR HUGO,2023-01-08,6,6,1,1,0
VICTOR HUGO,2023-01-08,7,6,1,1,1
VICTOR HUGO,2023-01-08,8,6,1,1,4
VICTOR HUGO,2023-01-08,9,6,1,1,17
VICTOR HUGO,2023-01-08,10,6,1,1,52
VICTOR HUGO,2023-01-08,11,6,1,1,111
VICTOR HUGO,2023-01-08,12,6,1,1,279
VICTOR HUGO,2023-01-08,13,6,1,1,322
VICTOR HUGO,2023-01-08,14,6,1,1,522
VICTOR HUGO,2023-01-08,15,6,1,1,644
VICTOR HUGO,2023-01-08,16,6,1,1,483
VICTOR HUGO,2023-01-08,17,6,1,1,351
VICTOR HUGO,2023-01-08,18,6,1,1,272
VICTOR HUGO,2023-01-08,19,6,1,1,112
VICTOR HUGO,2023-01-08,20,6,1,1,37
VICTOR HUGO,2023-01-08,21,6,1,1,17
VICTOR HUGO,2023-01-08,22,6,1,1,4
VICTOR HUGO,2023-01-08,23,6,1,1,0
VICTOR HUGO,2023-01-09,0,0,0,1,0
VICTOR HUGO,2023-01-09,1,0,0,1,0
VICTOR HUGO,2023-01-09,2,0,0,1,0
VICTOR HUGO,2023-01-09,3,0,0,1,0
VICTOR HUGO,2023-01-09,4,0,0,1,0
VICTOR HUGO,2023-01-09,5,0,0,1,7
VICTOR HUGO,2023-01-09,6,0,0,1,75
VICTOR HUGO,2023-01-09,7,0,0,1,341
VICTOR HUGO,2023-01-09,8,0,0,1,559
VICTOR HUGO,2023-01-09,9,0,0,1,310
VICTOR HUGO,2023-01-09,10,0,0,1,79
VICTOR HUGO,2023-01-09,11,0,0,1,8
VICTOR HUGO,2023-01-09,12,0,0,1,0
VICTOR HUGO,2023-01-09,13,0,0,1,0
VICTOR HUGO,2023-01-09,14,0,0,1,2
VICTOR HUGO,2023-01-09,15,0,0,1,28
VICTOR HUGO,2023-01-09,16,0,0,1,130
VICTOR HUGO,2023-01-09,17,0,0,1,464
VICTOR HUGO,2023-01-09,18,0,0,1,502
VICTOR HUGO,2023-01-09,19,0,0,1,488
VICTOR HUGO,2023-01-09,20,0,0,1,172
VICTOR HUGO,2023-01-09,21,0,0,1,27
VICTOR HUGO,2023-01-09,22,0,0,1,2
VICTOR HUGO,2023-01-09,23,0,0,1,0
VICTOR HUGO,2023-01-10,0,1,0,0,0
VICTOR HUGO,2023-01-10,1,1,0,0,0
VICTOR HUGO,2023-01-10,2,1,0,0,0
VICTOR HUGO,2023-01-10,3,1,0,0,0
VICTOR HUGO,2023-01-10,4,1,0,0,0
VICTOR HUGO,2023-01-10,5,1,0,0,4
VICTOR HUGO,2023-01-10,6,1,0,0,64
VICTOR HUGO,2023-01-10,7,1,0,0,294
VICTOR HUGO,2023-01-10,8,1,0,0,545
VICTOR HUGO,2023-01-10,9,1,0,0,310
VICTOR HUGO,2023-01-10,10,1,0,0,64
VICTOR HUGO,2023-01-10,11,1,0,0,5
VICTOR HUGO,2023-01-10,12,1,0,0,0
VICTOR HUGO,2023-01-10,13,1,0,0,0
VICTOR HUGO,2023-01-10,14,1,0,0,2
VICTOR HUGO,2023-01-10,15,1,0,0,28
VICTOR HUGO,2023-01-10,16,1,0,0,149
VICTOR HUGO,2023-01-10,17,1,0,0,413
VICTOR HUGO,2023-01-10,18,1,0,0,566
VICTOR HUGO,2023-01-10,19,1,0,0,419
VICTOR HUGO,2023-01-10,20,1,0,0,147
VICTOR HUGO,2023-01-10,21,1,0,0,26
VICTOR HUGO,2023-01-10,22,1,0,0,2
VICTOR HUGO,2023-01-10,23,1,0,0,0
VICTOR HUGO,2023-01-11,0,2,0,0,0
VICTOR HUGO,2023-01-11,1,2,0,0,0
VICTOR HUGO,2023-01-11,2,2,0,0,0
VICTOR HUGO,2023-01-11,3,2,0,0,0
VICTOR HUGO,2023-01-11,4,2,0,0,0
VICTOR HUGO,2023-01-11,5,2,0,0,5
VICTOR HUGO,2023-01-11,6,2,0,0,68
VICTOR HUGO,2023-01-11,7,2,0,0,246
VICTOR HUGO,2023-01-11,8,2,0,0,507
VICTOR HUGO,2023-01-11,9,2,0,0,286
VICTOR HUGO,2023-01-11,10,2,0,0,64
VICTOR HUGO,2023-01-11,11,2,0,0,5
VICTOR HUGO,2023-01-11,12,2,0,0,0
VICTOR HUGO,2023-01-11,13,2,0,0,0
VICTOR HUGO,2023-01-11,14,2,0,0,2
VICTOR HUGO,2023-01-11,15,2,0,0,22
VICTOR HUGO,2023-01-11,16,2,0,0,97
VICTOR HUGO,2023-01-11,17,2,0,0,339
VICTOR HUGO,2023-01-11,18,2,0,0,538
VICTOR HUGO,2023-01-11,19,2,0,0,425
VICTOR HUGO,2023-01-11,20,2,0,0,144
VICTOR HUGO,2023-01-11,21,2,0,0,25
VICTOR HUGO,2023-01-11,22,2,0,0,1
VICTOR HUGO,2023-01-11,23,2,0,0,0
VICTOR HUGO,2023-01-12,0,3,0,0,0
VICTOR HUGO,2023-01-12,1,3,0,0,0
VICTOR HUGO,2023-01-12,2,3,0,0,0
VICTOR HUGO,2023-01-12,3,3,0,0,0
VICTOR HUGO,2023-01-12,4,3,0,0,0
VICTOR HUGO,2023-01-12,5,3,0,0,5
VICTOR HUGO,2023-01-12,6,3,0,0,67
VICTOR HUGO,2023-01-12,7,3,0,0,300
VICTOR HUGO,2023-01-12,8,3,0,0,503
VICTOR HUGO,2023-01-12,9,3,0,0,336
VICTOR HUGO,2023-01-12,10,3,0,0,76
VICTOR HUGO,2023-01-12,11,3,0,0,5
VICTOR HUGO,2023-01-12,12,3,0,0,0
VICTOR HUGO,2023-01-12,13,3,0,0,0
VICTOR HUGO,2023-01-12,14,3,0,0,2
VICTOR HUGO,2023-01-12,15,3,0,0,23
VICTOR HUGO,2023-01-12,16,3,0,0,129
VICTOR HUGO,2023-01-12,17,3,0,0,397
VICTOR HUGO,2023-01-12,18,3,0,0,556
VICTOR HUGO,2023-01-12,19,3,0,0,345
VICTOR HUGO,2023-01-12,20,3,0,0,125
VICTOR HUGO,2023-01-12,21,3,0,0,28
VICTOR HUGO,2023-01-12,22,3,0,0,2
VICTOR HUGO,2023-01-12,23,3,0,0,0
VICTOR HUGO,2023-01-13,0,4,0,0,0
VICTOR HUGO,2023-01-13,1,4,0,0,0
VICTOR HUGO,2023-01-13,2,4,0,0,0
VICTOR HUGO,2023-01-13,3,4,0,0,0
VICTOR HUGO,2023-01-13,4,4,0,0,0
VICTOR HUGO,2023-01-13,5,4,0,0,6
VICTOR HUGO,2023-01-13,6,4,0,0,67
VICTOR HUGO,2023-01-13,7,4,0,0,266
VICTOR HUGO,2023-01-13,8,4,0,0,538
VICTOR HUGO,2023-01-13,9,4,0,0,306
VICTOR HUGO,2023-01-13,10,4,0,0,67
VICTOR HUGO,2023-01-13,11,4,0,0,5
VICTOR HUGO,2023-01-13,12,4,0,0,0
VICTOR HUGO,2023-01-13,13,4,0,0,0
VICTOR HUGO,2023-01-13,14,4,0,0,2
VICTOR HUGO,2023-01-13,15,4,0,0,23
VICTOR HUGO,2023-01-13,16,4,0,0,150
VICTOR HUGO,2023-01-13,17,4,0,0,305
VICTOR HUGO,2023-01-13,18,4,0,0,523
VICTOR HUGO,2023-01-13,19,4,0,0,417
VICTOR HUGO,2023-01-13,20,4,0,0,133
VICTOR HUGO,2023-01-13,21,4,0,0,25
VICTOR HUGO,2023-01-13,22,4,0,0,2
VICTOR HUGO,2023-01-13,23,4,0,0,0
VICTOR HUGO,2023-01-14,0,5,1,0,0
VICTOR HUGO,2023-01-14,1,5,1,0,0
VICTOR HUGO,2023-01-14,2,5,1,0,0
VICTOR HUGO,2023-01-14,3,5,1,0,0
VICTOR HUGO,2023-01-14,4,5,1,0,0
VICTOR HUGO,2023-01-14,5,5,1,0,0
VICTOR HUGO,2023-01-14,6,5,1,0,0
VICTOR HUGO,2023-01-14,7,5,1,0,1
VICTOR HUGO,2023-01-14,8,5,1,0,4
VICTOR HUGO,2023-01-14,9,5,1,0,14
VICTOR HUGO,2023-01-14,10,5,1,0,44
VICTOR HUGO,2023-01-14,11,5,1,0,115
VICTOR HUGO,2023-01-14,12,5,1,0,228
VICTOR HUGO,2023-01-14,13,5,1,0,312
VICTOR HUGO,2023-01-14,14,5,1,0,486
VICTOR HUGO,2023-01-14,15,5,1,0,573
VICTOR HUGO,2023-01-14,16,5,1,0,435
VICTOR HUGO,2023-01-14,17,5,1,0,306
VICTOR HUGO,2023-01-14,18,5,1,0,205
VICTOR HUGO,2023-01-14,19,5,1,0,116
VICTOR HUGO,2023-01-14,20,5,1,0,37
VICTOR HUGO,2023-01-14,21,5,1,0,12
VICTOR HUGO,2023-01-14,22,5,1,0,3
VICTOR HUGO,2023-01-14,23,5,1,0,0
VICTOR HUGO,2023-01-15,0,6,1,1,0
VICTOR HUGO,2023-01-15,1,6,1,1,0
VICTOR HUGO,2023-01-15,2,6,1,1,0
VICTOR HUGO,2023-01-15,3,6,1,1,0
VICTOR HUGO,2023-01-15,4,6,1,1,0
VICTOR HUGO,2023-01-15,5,6,1,1,0
VICTOR HUGO,2023-01-15,6,6,1,1,0
VICTOR HUGO,2023-01-15,7,6,1,1,0
VICTOR HUGO,2023-01-15,8,6,1,1,4
VICTOR HUGO,2023-01-15,9,6,1,1,14
VICTOR HUGO,2023-01-15,10,6,1,1,44
VICTOR HUGO,2023-01-15,11,6,1,1,141
VICTOR HUGO,2023-01-15,12,6,1,1,277
VICTOR HUGO,2023-01-15,13,6,1,1,461
VICTOR HUGO,2023-01-15,14,6,1,1,692
VICTOR HUGO,2023-01-15,15,6,1,1,679
VICTOR HUGO,2023-01-15,16,6,1,1,577
VICTOR HUGO,2023-01-15,17,6,1,1,389
VICTOR HUGO,2023-01-15,18,6,1,1,284
VICTOR HUGO,2023-01-15,19,6,1,1,143
VICTOR HUGO,2023-01-15,20,6,1,1,53
VICTOR HUGO,2023-01-15,21,6,1,1,13
VICTOR HUGO,2023-01-15,22,6,1,1,4
VICTOR HUGO,2023-01-15,23,6,1,1,1
VICTOR HUGO,2023-01-16,0,0,0,0,0
VICTOR HUGO,2023-01-16,1,0,0,0,0
VICTOR HUGO,2023-01-16,2,0,0,0,0
VICTOR HUGO,2023-01-16,3,0,0,0,0
VICTOR HUGO,2023-01-16,4,0,0,0,0
VICTOR HUGO,2023-01-16,5,0,0,0,5
VICTOR HUGO,2023-01-16,6,0,0,0,68
VICTOR HUGO,2023-01-16,7,0,0,0,325
VICTOR HUGO,2023-01-16,8,0,0,0,562
VICTOR HUGO,2023-01-16,9,0,0,0,295
VICTOR HUGO,2023-01-16,10,0,0,0,71
VICTOR HUGO,2023-01-16,11,0,0,0,6
VICTOR HUGO,2023-01-16,12,0,0,0,0
VICTOR HUGO,2023-01-16,13,0,0,0,0
VICTOR HUGO,2023-01-16,14,0,0,0,2
VICTOR HUGO,2023-01-16,15,0,0,0,26
VICTOR HUGO,2023-01-16,16,0,0,0,126
VICTOR HUGO,2023-01-16,17,0,0,0,348
VICTOR HUGO,2023-01-16,18,0,0,0,537
VICTOR HUGO,2023-01-16,19,0,0,0,318
VICTOR HUGO,2023-01-16,20,0,0,0,155
VICTOR HUGO,2023-01-16,21,0,0,0,24
VICTOR HUGO,2023-01-16,22,0,0,0,2
VICTOR HUGO,2023-01-16,23,0,0,0,0
VICTOR HUGO,2023-01-17,0,1,0,1,0
VICTOR HUGO,2023-01-17,1,1,0,1,0
VICTOR HUGO,2023-01-17,2,1,0,1,0
VICTOR HUGO,2023-01-17,3,1,0,1,0
VICTOR HUGO,2023-01-17,4,1,0,1,0
VICTOR HUGO,2023-01-17,5,1,0,1,7
VICTOR HUGO,2023-01-17,6,1,0,1,85
VICTOR HUGO,2023-01-17,7,1,0,1,370
VICTOR HUGO,2023-01-17,8,1,0,1,606
VICTOR HUGO,2023-01-17,9,1,0,1,341
VICTOR HUGO,2023-01-17,10,1,0,1,80
VICTOR HUGO,2023-01-17,11,1,0,1,6
VICTOR HUGO,2023-01-17,12,1,0,1,0
VICTOR HUGO,2023-01-17,13,1,0,1,0
VICTOR HUGO,2023-01-17,14,1,0,1,3
VICTOR HUGO,2023-01-17,15,1,0,1,32
VICTOR HUGO,2023-01-17,16,1,0,1,159
VICTOR HUGO,2023-01-17,17,1,0,1,392
VICTOR HUGO,2023-01-17,18,1,0,1,602
VICTOR HUGO,2023-01-17,19,1,0,1,450
VICTOR HUGO,2023-01-17,20,1,0,1,127
VICTOR HUGO,2023-01-17,21,1,0,1,32
VICTOR HUGO,2023-01-17,22,1,0,1,2
VICTOR HUGO,2023-01-17,23,1,0,1,0
VICTOR HUGO,2023-01-18,0,2,0,0,0
VICTOR HUGO,2023-01-18,1,2,0,0,0
VICTOR HUGO,2023-01-18,2,2,0,0,0
VICTOR HUGO,2023-01-18,3,2,0,0,0
VICTOR HUGO,2023-01-18,4,2,0,0,0
VICTOR HUGO,2023-01-18,5,2,0,0,6
VICTOR HUGO,2023-01-18,6,2,0,0,54
VICTOR HUGO,2023-01-18,7,2,0,0,289
VICTOR HUGO,2023-01-18,8,2,0,0,489
VICTOR HUGO,2023-01-18,9,2,0,0,316
VICTOR HUGO,2023-01-18,10,2,0,0,63
VICTOR HUGO,2023-01-18,11,2,0,0,5
VICTOR HUGO,2023-01-18,12,2,0,0,0
VICTOR HUGO,2023-01-18,13,2,0,0,0
VICTOR HUGO,2023-01-18,14,2,0,0,2
VICTOR HUGO,2023-01-18,15,2,0,0,25
VICTOR HUGO,2023-01-18,16,2,0,0,132
VICTOR HUGO,2023-01-18,17,2,0,0,387
VICTOR HUGO,2023-01-18,18,2,0,0,575
VICTOR HUGO,2023-01-18,19,2,0,0,383
VICTOR HUGO,2023-01-18,20,2,0,0,127
VICTOR HUGO,2023-01-18,21,2,0,0,23
VICTOR HUGO,2023-01-18,22,2,0,0,2
VICTOR HUGO,2023-01-18,23,2,0,0,0
VICTOR HUGO,2023-01-19,0,3,0,1,0
VICTOR HUGO,2023-01-19,1,3,0,1,0
VICTOR HUGO,2023-01-19,2,3,0,1,0
VICTOR HUGO,2023-01-19,3,3,0,1,0
VICTOR HUGO,2023-01-19,4,3,0,1,0
VICTOR HUGO,2023-01-19,5,3,0,1,6
VICTOR HUGO,2023-01-19,6,3,0,1,97
VICTOR HUGO,2023-01-19,7,3,0,1,389
VICTOR HUGO,2023-01-19,8,3,0,1,632
VICTOR HUGO,2023-01-19,9,3,0,1,352
VICTOR HUGO,2023-01-19,10,3,0,1,78
VICTOR HUGO,2023-01-19,11,3,0,1,7
VICTOR HUGO,2023-01-19,12,3,0,1,0
VICTOR HUGO,2023-01-19,13,3,0,1,0
VICTOR HUGO,2023-01-19,14,3,0,1,3
VICTOR HUGO,2023-01-19,15,3,0,1,33
VICTOR HUGO,2023-01-19,16,3,0,1,160
VICTOR HUGO,2023-01-19,17,3,0,1,444
VICTOR HUGO,2023-01-19,18,3,0,1,590
VICTOR HUGO,2023-01-19,19,3,0,1,436
VICTOR HUGO,2023-01-19,20,3,0,1,154
VICTOR HUGO,2023-01-19,21,3,0,1,28
VICTOR HUGO,2023-01-19,22,3,0,1,3
VICTOR HUGO,2023-01-19,23,3,0,1,0
VICTOR HUGO,2023-01-20,0,4,0,0,0
VICTOR HUGO,2023-01-20,1,4,0,0,0
VICTOR HUGO,2023-01-20,2,4,0,0,0
VICTOR HUGO,2023-01-20,3,4,0,0,0
VICTOR HUGO,2023-01-20,4,4,0,0,0
VICTOR HUGO,2023-01-20,5,4,0,0,5
VICTOR HUGO,2023-01-20,6,4,0,0,64
VICTOR HUGO,2023-01-20,7,4,0,0,299
VICTOR HUGO,2023-01-20,8,4,0,0,518
VICTOR HUGO,2023-01-20,9,4,0,0,258
VICTOR HUGO,2023-01-20,10,4,0,0,55
VICTOR HUGO,2023-01-20,11,4,0,0,5
VICTOR HUGO,2023-01-20,12,4,0,0,0
VICTOR HUGO,2023-01-20,13,4,0,0,0
VICTOR HUGO,2023-01-20,14,4,0,0,2
VICTOR HUGO,2023-01-20,15,4,0,0,29
VICTOR HUGO,2023-01-20,16,4,0,0,120
VICTOR HUGO,2023-01-20,17,4,0,0,416
VICTOR HUGO,2023-01-20,18,4,0,0,451
VICTOR HUGO,2023-01-20,19,4,0,0,374
VICTOR HUGO,2023-01-20,20,4,0,0,181
VICTOR HUGO,2023-01-20,21,4,0,0,32
VICTOR HUGO,2023-01-20,22,4,0,0,2
VICTOR HUGO,2023-01-20,23,4,0,0,0
VICTOR HUGO,2023-01-21,0,5,1,0,0
VICTOR HUGO,2023-01-21,1,5,1,0,0
VICTOR HUGO,2023-01-21,2,5,1,0,0
VICTOR HUGO,2023-01-21,3,5,1,0,0
VICTOR HUGO,2023-01-21,4,5,1,0,0
VICTOR HUGO,2023-01-21,5,5,1,0,0
VICTOR HUGO,2023-01-21,6,5,1,0,0
VICTOR HUGO,2023-01-21,7,5,1,0,0
VICTOR HUGO,2023-01-21,8,5,1,0,4
VICTOR HUGO,2023-01-21,9,5,1,0,12
VICTOR HUGO,2023-01-21,10,5,1,0,48
VICTOR HUGO,2023-01-21,11,5,1,0,103
VICTOR HUGO,2023-01-21,12,5,1,0,233
VICTOR HUGO,2023-01-21,13,5,1,0,314
VICTOR HUGO,2023-01-21,14,5,1,0,412
VICTOR HUGO,2023-01-21,15,5,1,0,516
VICTOR HUGO,2023-01-21,16,5,1,0,443
VICTOR HUGO,2023-01-21,17,5,1,0,333
VICTOR HUGO,2023-01-21,18,5,1,0,193
VICTOR HUGO,2023-01-21,19,5,1,0,85
VICTOR HUGO,2023-01-21,20,5,1,0,33
VICTOR HUGO,2023-01-21,21,5,1,0,15
VICTOR HUGO,2023-01-21,22,5,1,0,3
VICTOR HUGO,2023-01-21,23,5,1,0,0
VICTOR HUGO,2023-01-22,0,6,1,0,0
VICTOR HUGO,2023-01-22,1,6,1,0,0
VICTOR HUGO,2023-01-22,2,6,1,0,0
VICTOR HUGO,2023-01-22,3,6,1,0,0
VICTOR HUGO,2023-01-22,4,6,1,0,0
VICTOR HUGO,2023-01-22,5,6,1,0,0
VICTOR HUGO,2023-01-22,6,6,1,0,0
VICTOR HUGO,2023-01-22,7,6,1,0,0
VICTOR HUGO,2023-01-22,8,6,1,0,3
VICTOR HUGO,2023-01-22,9,6,1,0,15
VICTOR HUGO,2023-01-22,10,6,1,0,38
VICTOR HUGO,2023-01-22,11,6,1,0,99
VICTOR HUGO,2023-01-22,12,6,1,0,223
VICTOR HUGO,2023-01-22,13,6,1,0,323
VICTOR HUGO,2023-01-22,14,6,1,0,544
VICTOR HUGO,2023-01-22,15,6,1,0,443
VICTOR HUGO,2023-01-22,16,6,1,0,498
VICTOR HUGO,2023-01-22,17,6,1,0,318
VICTOR HUGO,2023-01-22,18,6,1,0,183
VICTOR HUGO,2023-01-22,19,6,1,0,112
VICTOR HUGO,2023-01-22,20,6,1,0,41
VICTOR HUGO,2023-01-22,21,6,1,0,13
VICTOR HUGO,2023-01-22,22,6,1,0,2
VICTOR HUGO,2023-01-22,23,6,1,0,0
VICTOR HUGO,2023-01-23,0,0,0,1,0
VICTOR HUGO,2023-01-23,1,0,0,1,0
VICTOR HUGO,2023-01-23,2,0,0,1,0
VICTOR HUGO,2023-01-23,3,0,0,1,0
VICTOR HUGO,2023-01-23,4,0,0,1,0
VICTOR HUGO,2023-01-23,5,0,0,1,7
VICTOR HUGO,2023-01-23,6,0,0,1,77
VICTOR HUGO,2023-01-23,7,0,0,1,414
VICTOR HUGO,2023-01-23,8,0,0,1,717
VICTOR HUGO,2023-01-23,9,0,0,1,325
VICTOR HUGO,2023-01-23,10,0,0,1,97
VICTOR HUGO,2023-01-23,11,0,0,1,7
VICTOR HUGO,2023-01-23,12,0,0,1,0
VICTOR HUGO,2023-01-23,13,0,0,1,0
VICTOR HUGO,2023-01-23,14,0,0,1,2
VICTOR HUGO,2023-01-23,15,0,0,1,31
VICTOR HUGO,2023-01-23,16,0,0,1,173
VICTOR HUGO,2023-01-23,17,0,0,1,476
VICTOR HUGO,2023-01-23,18,0,0,1,616
VICTOR HUGO,2023-01-23,19,0,0,1,473
VICTOR HUGO,2023-01-23,20,0,0,1,157
VICTOR HUGO,2023-01-23,21,0,0,1,30
VICTOR HUGO,2023-01-23,22,0,0,1,3
VICTOR HUGO,2023-01-23,23,0,0,1,0
VICTOR HUGO,2023-01-24,0,1,0,0,0
VICTOR HUGO,2023-01-24,1,1,0,0,0
VICTOR HUGO,2023-01-24,2,1,0,0,0
VICTOR HUGO,2023-01-24,3,1,0,0,0
VICTOR HUGO,2023-01-24,4,1,0,0,0
VICTOR HUGO,2023-01-24,5,1,0,0,6
VICTOR HUGO,2023-01-24,6,1,0,0,70
VICTOR HUGO,2023-01-24,7,1,0,0,266
VICTOR HUGO,2023-01-24,8,1,0,0,553
VICTOR HUGO,2023-01-24,9,1,0,0,350
VICTOR HUGO,2023-01-24,10,1,0,0,64
VICTOR HUGO,2023-01-24,11,1,0,0,4
VICTOR HUGO,2023-01-24,12,1,0,0,0
VICTOR HUGO,2023-01-24,13,1,0,0,0
VICTOR HUGO,2023-01-24,14,1,0,0,2
VICTOR HUGO,2023-01-24,15,1,0,0,25
VICTOR HUGO,2023-01-24,16,1,0,0,125
VICTOR HUGO,2023-01-24,17,1,0,0,358
VICTOR HUGO,2023-01-24,18,1,0,0,570
VICTOR HUGO,2023-01-24,19,1,0,0,339
VICTOR HUGO,2023-01-24,20,1,0,0,149
VICTOR HUGO,2023-01-24,21,1,0,0,26
VICTOR HUGO,2023-01-24,22,1,0,0,2
VICTOR HUGO,2023-01-24,23,1,0,0,0
VICTOR HUGO,2023-01-25,0,2,0,0,0
VICTOR HUGO,2023-01-25,1,2,0,0,0
VICTOR HUGO,2023-01-25,2,2,0,0,0
VICTOR HUGO,2023-01-25,3,2,0,0,0
VICTOR HUGO,2023-01-25,4,2,0,0,0
VICTOR HUGO,2023-01-25,5,2,0,0,6
VICTOR HUGO,2023-01-25,6,2,0,0,61
VICTOR HUGO,2023-01-25,7,2,0,0,326
VICTOR HUGO,2023-01-25,8,2,0,0,495
VICTOR HUGO,2023-01-25,9,2,0,0,335
VICTOR HUGO,2023-01-25,10,2,0,0,71
VICTOR HUGO,2023-01-25,11,2,0,0,5
VICTOR HUGO,2023-01-25,12,2,0,0,0
VICTOR HUGO,2023-01-25,13,2,0,0,0
VICTOR HUGO,2023-01-25,14,2,0,0,2
VICTOR HUGO,2023-01-25,15,2,0,0,26
VICTOR HUGO,2023-01-25,16,2,0,0,124
VICTOR HUGO,2023-01-25,17,2,0,0,402
VICTOR HUGO,2023-01-25,18,2,0,0,514
VICTOR HUGO,2023-01-25,19,2,0,0,396
VICTOR HUGO,2023-01-25,20,2,0,0,118
VICTOR HUGO,2023-01-25,21,2,0,0,22
VICTOR HUGO,2023-01-25,22,2,0,0,2
VICTOR HUGO,2023-01-25,23,2,0,0,0
VICTOR HUGO,2023-01-26,0,3,0,1,0
VICTOR HUGO,2023-01-26,1,3,0,1,0
VICTOR HUGO,2023-01-26,2,3,0,1,0
VICTOR HUGO,2023-01-26,3,3,0,1,0
VICTOR HUGO,2023-01-26,4,3,0,1,0
VICTOR HUGO,2023-01-26,5,3,0,1,5
VICTOR HUGO,2023-01-26,6,3,0,1,87
VICTOR HUGO,2023-01-26,7,3,0,1,386
VICTOR HUGO,2023-01-26,8,3,0,1,539
VICTOR HUGO,2023-01-26,9,3,0,1,369
VICTOR HUGO,2023-01-26,10,3,0,1,90
VICTOR HUGO,2023-01-26,11,3,0,1,6
VICTOR HUGO,2023-01-26,12,3,0,1,0
VICTOR HUGO,2023-01-26,13,3,0,1,0
VICTOR HUGO,2023-01-26,14,3,0,1,2
VICTOR HUGO,2023-01-26,15,3,0,1,27
VICTOR HUGO,2023-01-26,16,3,0,1,119
VICTOR HUGO,2023-01-26,17,3,0,1,415
VICTOR HUGO,2023-01-26,18,3,0,1,566
VICTOR HUGO,2023-01-26,19,3,0,1,444
VICTOR HUGO,2023-01-26,20,3,0,1,156
VICTOR HUGO,2023-01-26,21,3,0,1,33
VICTOR HUGO,2023-01-26,22,3,0,1,3
VICTOR HUGO,2023-01-26,23,3,0,1,0
VICTOR HUGO,2023-01-27,0,4,0,1,0
VICTOR HUGO,2023-01-27,1,4,0,1,0
VICTOR HUGO,2023-01-27,2,4,0,1,0
VICTOR HUGO,2023-01-27,3,4,0,1,0
VICTOR HUGO,2023-01-27,4,4,0,1,0
VICTOR HUGO,2023-01-27,5,4,0,1,7
VICTOR HUGO,2023-01-27,6,4,0,1,78
VICTOR HUGO,2023-01-27,7,4,0,1,304
VICTOR HUGO,2023-01-27,8,4,0,1,697
VICTOR HUGO,2023-01-27,9,4,0,1,387
VICTOR HUGO,2023-01-27,10,4,0,1,84
VICTOR HUGO,2023-01-27,11,4,0,1,7
VICTOR HUGO,2023-01-27,12,4,0,1,0
VICTOR HUGO,2023-01-27,13,4,0,1,0
VICTOR HUGO,2023-01-27,14,4,0,1,3
VICTOR HUGO,2023-01-27,15,4,0,1,32
VICTOR HUGO,2023-01-27,16,4,0,1,185
VICTOR HUGO,2023-01-27,17,4,0,1,375
VICTOR HUGO,2023-01-27,18,4,0,1,583
VICTOR HUGO,2023-01-27,19,4,0,1,445
VICTOR HUGO,2023-01-27,20,4,0,1,155
VICTOR HUGO,2023-01-27,21,4,0,1,35
VICTOR HUGO,2023-01-27,22,4,0,1,3
VICTOR HUGO,2023-01-27,23,4,0,1,0
VICTOR HUGO,2023-01-28,0,5,1,0,0
VICTOR HUGO,2023-01-28,1,5,1,0,0
VICTOR HUGO,2023-01-28,2,5,1,0,0
VICTOR HUGO,2023-01-28,3,5,1,0,0
VICTOR HUGO,2023-01-28,4,5,1,0,0
VICTOR HUGO,2023-01-28,5,5,1,0,0
VICTOR HUGO,2023-01-28,6,5,1,0,0
VICTOR HUGO,2023-01-28,7,5,1,0,0
VICTOR HUGO,2023-01-28,8,5,1,0,3
VICTOR HUGO,2023-01-28,9,5,1,0,14
VICTOR HUGO,2023-01-28,10,5,1,0,36
VICTOR HUGO,2023-01-28,11,5,1,0,116
VICTOR HUGO,2023-01-28,12,5,1,0,191
VICTOR HUGO,2023-01-28,13,5,1,0,329
VICTOR HUGO,2023-01-28,14,5,1,0,496
VICTOR HUGO,2023-01-28,15,5,1,0,534
VICTOR HUGO,2023-01-28,16,5,1,0,402
VICTOR HUGO,2023-01-28,17,5,1,0,306
VICTOR HUGO,2023-01-28,18,5,1,0,225
VICTOR HUGO,2023-01-28,19,5,1,0,81
VICTOR HUGO,2023-01-28,20,5,1,0,40
VICTOR HUGO,2023-01-28,21,5,1,0,16
VICTOR HUGO,2023-01-28,22,5,1,0,3
VICTOR HUGO,2023-01-28,23,5,1,0,0
VICTOR HUGO,2023-01-29,0,6,1,1,0
VICTOR HUGO,2023-01-29,1,6,1,1,0
VICTOR HUGO,2023-01-29,2,6,1,1,0
